  470CHOL    C1 5135  11.422   2.822   5.739 -0.0463  0.0803  0.1678
  470CHOL    C2 5136  11.404   2.806   6.106 -0.2050 -0.0489  0.1367
  471CHOL   ROH 5137   5.218   4.379   6.047 -0.0100 -0.2174 -0.0700
  471CHOL    R1 5138   5.157   4.482   5.790  0.0227 -0.1147 -0.0351
  471CHOL    R2 5139   5.256   4.723   5.701  0.0901 -0.1189  0.0511
  471CHOL    R3 5140   5.342   4.573   5.491  0.0486 -0.0663 -0.0072
  471CHOL    R4 5141   5.288   4.838   5.376 -0.0069 -0.0328  0.0692
  471CHOL    R5 5142   5.209   4.647   5.306 -0.0127 -0.0294  0.0442
  471CHOL    C1 5143   5.388   4.765   4.990 -0.1024  0.0667  0.0249
  471CHOL    C2 5144   5.672   4.829   4.705  0.2118  0.1120 -0.0279
  472CHOL   ROH 5145   9.326   4.006   3.786  0.0387  0.0402  0.0952
  472CHOL    R1 5146   9.168   3.920   4.005  0.0406 -0.0087  0.0764
  472CHOL    R2 5147   9.264   3.753   4.203  0.1045  0.1106  0.1418
  472CHOL    R3 5148   9.179   3.951   4.367 -0.0743  0.0953  0.0738
  472CHOL    R4 5149   9.100   3.702   4.502  0.2145  0.0509  0.1945
  472CHOL    R5 5150   8.970   3.871   4.453  0.0198 -0.0990  0.1449
  472CHOL    C1 5151   8.923   3.859   4.831  0.1105  0.0018  0.1613
  472CHOL    C2 5152   8.734   3.943   5.156 -0.2368 -0.1136 -0.4196
  473CHOL   ROH 5153   8.727   2.163   3.232 -0.0679 -0.0511 -0.0215
  473CHOL    R1 5154   8.656   2.088   3.496 -0.0953  0.1317  0.0240
  473CHOL    R2 5155   8.799   1.902   3.643 -0.2630  0.0463  0.0644
  473CHOL    R3 5156   8.809   2.103   3.825 -0.0183  0.1063 -0.0059
  473CHOL    R4 5157   8.770   1.860   3.984 -0.3859  0.1705  0.0715
  473CHOL    R5 5158   8.649   2.041   3.991 -0.1529  0.3623 -0.0124
  473CHOL    C1 5159   8.763   2.024   4.355 -0.2278  0.2990  0.0096
  473CHOL    C2 5160   8.889   2.252   4.687 -0.2749  0.2657 -0.0559
  474CHOL   ROH 5161   5.004   0.119   4.070  0.0550  0.0830 -0.0029
  474CHOL    R1 5162   5.000  -0.094   4.257  0.1011  0.1339  0.0566
  474CHOL    R2 5163   5.063  -0.060   4.524  0.0206  0.2358  0.0660
  474CHOL    R3 5164   4.820  -0.173   4.563  0.0599  0.1437  0.0344
  474CHOL    R4 5165   4.952  -0.188   4.824  0.1295 -0.0480 -0.0098
  474CHOL    R5 5166   4.862  -0.354   4.715  0.1424  0.0234 -0.1278
  474CHOL    C1 5167   4.658  -0.370   5.037  0.2298 -0.2998 -0.0837
  474CHOL    C2 5168   4.715  -0.361   5.353  0.1472  0.1416 -0.0950
  475CHOL   ROH 5169   7.559   3.520   3.271  0.0596 -0.0714 -0.1324
  475CHOL    R1 5170   7.555   3.453   3.547  0.0603  0.2614 -0.0458
  475CHOL    R2 5171   7.442   3.618   3.738 -0.4561  0.2649 -0.3195
  475CHOL    R3 5172   7.301   3.394   3.801  0.0244 -0.0222 -0.1427
  475CHOL    R4 5173   7.288   3.561   4.042 -0.5073  0.2401 -0.3463
  475CHOL    R5 5174   7.354   3.354   4.031 -0.0032  0.3635 -0.0613
  475CHOL    C1 5175   7.065   3.318   4.277 -0.0862 -0.0440 -0.1960
  475CHOL    C2 5176   6.774   3.001   4.302 -0.1044  0.2230 -0.1296
  476CHOL   ROH 5177   5.005   2.281   5.601 -0.3158  0.0503 -0.0819
  476CHOL    R1 5178   5.002   2.367   5.332 -0.2131 -0.2461 -0.1796
  476CHOL    R2 5179   5.195   2.534   5.227 -0.3602 -0.1139 -0.1778
  476CHOL    R3 5180   5.220   2.336   5.042  0.0643 -0.2733  0.0142
  476CHOL    R4 5181   5.314   2.578   4.905 -0.4408 -0.1258 -0.2143
  476CHOL    R5 5182   5.160   2.441   4.835 -0.1825 -0.5601 -0.0988
  476CHOL    C1 5183   5.406   2.418   4.544 -0.0893 -0.2824 -0.0554
  476CHOL    C2 5184   5.665   2.344   4.217 -0.4171  0.1633 -0.0608
  477CHOL   ROH 5185   7.952   6.761   3.255  0.0280  0.1095 -0.0786
  477CHOL    R1 5186   7.929   6.983   3.430  0.0589  0.1001 -0.0660
  477CHOL    R2 5187   7.737   6.996   3.630  0.0982  0.0882 -0.0378
  477CHOL    R3 5188   7.954   7.040   3.788  0.1236  0.0882 -0.0669
  477CHOL    R4 5189   7.726   7.060   3.969  0.1514 -0.0320 -0.0093
  477CHOL    R5 5190   7.883   7.208   3.942  0.1112  0.0208  0.0076
  477CHOL    C1 5191   7.923   7.139   4.315  0.2061 -0.1021 -0.0200
  477CHOL    C2 5192   7.863   6.971   4.714  0.0277 -0.2401  0.2354
  478CHOL   ROH 5193   1.834   7.367   5.848  0.0752 -0.1404 -0.0751
  478CHOL    R1 5194   1.817   7.361   5.566  0.1037  0.0414 -0.0816
  478CHOL    R2 5195   1.678   7.165   5.429  0.2678  0.0287 -0.2238
  478CHOL    R3 5196   1.552   7.378   5.316  0.1110  0.0102 -0.0938
  478CHOL    R4 5197   1.547   7.169   5.109  0.2189  0.1006 -0.2043
  478CHOL    R5 5198   1.622   7.373   5.086  0.0860  0.1695 -0.1119
  478CHOL    C1 5199   1.352   7.371   4.817  0.0431  0.1251 -0.0711
  478CHOL    C2 5200   1.266   7.089   4.417  0.1826 -0.0604  0.1372
  479CHOL   ROH 5201   7.669   5.454   3.449 -0.2144 -0.2089 -0.1210
  479CHOL    R1 5202   7.611   5.641   3.654 -0.0294 -0.1257 -0.1410
  479CHOL    R2 5203   7.357   5.664   3.770  0.0258  0.0547 -0.0600
  479CHOL    R3 5204   7.497   5.625   3.999  0.0781  0.0246 -0.0948
  479CHOL    R4 5205   7.234   5.708   4.089  0.0818 -0.0028 -0.0292
  479CHOL    R5 5206   7.422   5.796   4.146  0.0939  0.0015 -0.0528
  479CHOL    C1 5207   7.293   5.697   4.490  0.1635 -0.0646 -0.0439
  479CHOL    C2 5208   7.210   5.743   4.814 -0.0069  0.1782 -0.0660
  480CHOL   ROH 5209   0.972   1.151   3.684 -0.0948 -0.1492  0.0532
  480CHOL    R1 5210   0.766   1.109   3.874 -0.0915 -0.0376  0.0857
  480CHOL    R2 5211   0.814   0.996   4.122 -0.1194 -0.0984  0.0748
  480CHOL    R3 5212   0.692   1.222   4.212  0.0470 -0.0216  0.1089
  480CHOL    R4 5213   0.687   1.037   4.441 -0.1466 -0.0585  0.0575
  480CHOL    R5 5214   0.516   1.141   4.353 -0.0417  0.0979  0.0573
  480CHOL    C1 5215   0.499   1.272   4.711 -0.0063  0.0369  0.0795
  480CHOL    C2 5216   0.200   1.116   4.959  0.0578  0.2150 -0.0301
  481CHOL   ROH 5217   3.056   0.379   3.255 -0.0929 -0.3015 -0.1628
  481CHOL    R1 5218   3.002   0.376   3.533 -0.0556 -0.2634 -0.1552
  481CHOL    R2 5219   2.745   0.369   3.635 -0.0519 -0.0307 -0.1186
  481CHOL    R3 5220   2.839   0.152   3.768 -0.2310 -0.1270 -0.1417
  481CHOL    R4 5221   2.657   0.280   3.957 -0.1084  0.0218 -0.1191
  481CHOL    R5 5222   2.864   0.226   3.994 -0.1493 -0.1636 -0.1375
  481CHOL    C1 5223   2.695   0.025   4.270 -0.3094 -0.0367 -0.1410
  481CHOL    C2 5224   2.782   0.109   4.703  0.3212 -0.0104  0.0286
  482CHOL   ROH 5225  10.258   0.192   2.938 -0.0932  0.1629 -0.1495
  482CHOL    R1 5226  10.276   0.286   3.205 -0.0267  0.0963 -0.1282
  482CHOL    R2 5227  10.065   0.271   3.384 -0.0512  0.2334 -0.1375
  482CHOL    R3 5228  10.247   0.143   3.538 -0.1595  0.0496 -0.1588
  482CHOL    R4 5229  10.064   0.270   3.729 -0.0612  0.1718 -0.1393
  482CHOL    R5 5230  10.281   0.290   3.724 -0.0406 -0.0097 -0.1315
  482CHOL    C1 5231  10.236   0.149   4.075 -0.1687 -0.0366 -0.1604
  482CHOL    C2 5232  10.050   0.304   4.340 -0.2085 -0.0156 -0.1058
  483CHOL   ROH 5233   7.460   3.109   3.104 -0.2110 -0.3323 -0.1091
  483CHOL    R1 5234   7.468   2.946   3.335 -0.1957 -0.2337 -0.0367
  483CHOL    R2 5235   7.619   3.011   3.559 -0.0856 -0.1927 -0.1094
  483CHOL    R3 5236   7.381   2.982   3.687 -0.0578 -0.0347 -0.0234
  483CHOL    R4 5237   7.578   2.988   3.901  0.0175 -0.2828 -0.1033
  483CHOL    R5 5238   7.427   2.836   3.869 -0.1200 -0.1356 -0.0979
  483CHOL    C1 5239   7.330   2.948   4.220  0.1037 -0.1870 -0.0191
  483CHOL    C2 5240   7.432   2.939   4.563  0.0467  0.1952 -0.0847
  484CHOL   ROH 5241   0.662   3.952   3.863 -0.0322  0.1153  0.0608
  484CHOL    R1 5242   0.565   3.885   4.120 -0.0276 -0.1675 -0.0038
  484CHOL    R2 5243   0.634   3.650   4.249  0.3888 -0.0892 -0.0526
  484CHOL    R3 5244   0.708   3.820   4.449 -0.0391  0.0123  0.0389
  484CHOL    R4 5245   0.750   3.550   4.559  0.2254  0.0545  0.0574
  484CHOL    R5 5246   0.633   3.711   4.649 -0.0927 -0.1046 -0.0424
  484CHOL    C1 5247   0.887   3.651   4.927 -0.2714  0.2335  0.2074
  484CHOL    C2 5248   1.116   3.357   5.042  0.0098  0.2502  0.0190
  485CHOL   ROH 5249   5.130   3.343   5.861 -0.0163 -0.0588  0.0612
  485CHOL    R1 5250   5.114   3.437   5.594 -0.0421  0.0253  0.0911
  485CHOL    R2 5251   5.306   3.604   5.483 -0.0200  0.0172  0.1060
  485CHOL    R3 5252   5.316   3.410   5.293 -0.0996  0.0667  0.0503
  485CHOL    R4 5253   5.493   3.618   5.193  0.0951 -0.0461  0.1761
  485CHOL    R5 5254   5.328   3.528   5.086  0.0668  0.1150  0.0893
  485CHOL    C1 5255   5.612   3.444   4.846  0.0874 -0.0366  0.1646
  485CHOL    C2 5256   5.636   3.498   4.545  0.1524 -0.0148 -0.3849
  486CHOL   ROH 5257   0.696   2.291   3.615  0.1359  0.1644 -0.0555
  486CHOL    R1 5258   0.789   2.341   3.878  0.2303 -0.0266 -0.0487
  486CHOL    R2 5259   0.630   2.304   4.103  0.1583  0.2174 -0.0496
  486CHOL    R3 5260   0.837   2.147   4.182 -0.1004 -0.1600 -0.0755
  486CHOL    R4 5261   0.671   2.175   4.420  0.0812  0.3241  0.0050
  486CHOL    R5 5262   0.883   2.216   4.406  0.1696 -0.1098 -0.1450
  486CHOL    C1 5263   0.889   1.951   4.679 -0.2065  0.0319  0.0124
  486CHOL    C2 5264   1.201   2.124   4.902 -0.0478 -0.0964  0.0968
  487CHOL   ROH 5265   4.865   5.528   3.106  0.0002 -0.2227 -0.0238
  487CHOL    R1 5266   4.688   5.478   3.321  0.0164 -0.1082  0.0189
  487CHOL    R2 5267   4.775   5.445   3.581  0.0425 -0.0240  0.0254
  487CHOL    R3 5268   4.596   5.643   3.633  0.0861  0.0301 -0.0333
  487CHOL    R4 5269   4.702   5.568   3.896 -0.1241 -0.0942  0.0153
  487CHOL    R5 5270   4.492   5.577   3.838 -0.0809  0.0075 -0.1246
  487CHOL    C1 5271   4.491   5.826   4.127 -0.1802 -0.0843 -0.0456
  487CHOL    C2 5272   4.707   5.910   4.488 -0.0269 -0.0505  0.1789
  488CHOL   ROH 5273   9.685   2.568   3.425  0.1947  0.1003  0.1485
  488CHOL    R1 5274   9.579   2.649   3.675  0.0462  0.1555  0.0693
  488CHOL    R2 5275   9.600   2.493   3.903 -0.0807  0.2102  0.1172
  488CHOL    R3 5276   9.709   2.719   4.007 -0.1495  0.2380  0.1322
  488CHOL    R4 5277   9.633   2.560   4.240  0.2310  0.0249  0.1315
  488CHOL    R5 5278   9.577   2.766   4.200  0.0146  0.0112  0.3135
  488CHOL    C1 5279   9.755   2.811   4.534  0.3479 -0.0570  0.1538
  488CHOL    C2 5280   9.648   2.913   4.915 -0.3210  0.0898  0.1995
  489CHOL   ROH 5281  10.708   5.022   5.784 -0.1171  0.1664  0.2423
  489CHOL    R1 5282  10.839   5.266   5.724  0.0018  0.0684  0.0548
  489CHOL    R2 5283  10.910   5.338   5.467  0.0194 -0.1327 -0.0415
  489CHOL    R3 5284  10.768   5.562   5.525  0.1042 -0.0554 -0.1484
  489CHOL    R4 5285  10.910   5.627   5.278  0.0789 -0.1787 -0.1081
  489CHOL    R5 5286  10.912   5.742   5.463  0.1129 -0.1233 -0.1978
  489CHOL    C1 5287  10.776   6.006   5.223  0.1932 -0.1329 -0.2473
  489CHOL    C2 5288  10.503   6.321   5.112  0.1364  0.2657  0.2279
  490CHOL   ROH 5289   8.949   0.128   2.927 -0.3832 -0.0357  0.0211
  490CHOL    R1 5290   9.076   0.199   3.170 -0.2596  0.0001 -0.0532
  490CHOL    R2 5291   8.945   0.335   3.372 -0.1698 -0.0122  0.0075
  490CHOL    R3 5292   9.028   0.126   3.524 -0.0484  0.0142 -0.0181
  490CHOL    R4 5293   8.926   0.323   3.717  0.0035  0.0117  0.0212
  490CHOL    R5 5294   9.123   0.229   3.719  0.0294  0.0521 -0.0708
  490CHOL    C1 5295   8.993   0.119   4.060  0.2183  0.0503  0.0051
  490CHOL    C2 5296   9.012   0.291   4.311 -0.0496  0.1755 -0.0029
  491CHOL   ROH 5297   9.321   8.814   6.497  0.2830 -0.0822  0.0367
  491CHOL    R1 5298   9.487   8.836   6.268  0.1710 -0.0173 -0.0378
  491CHOL    R2 5299   9.469   8.662   6.053  0.1247 -0.0038 -0.0319
  491CHOL    R3 5300   9.439   8.892   5.912 -0.0031 -0.0075 -0.0178
  491CHOL    R4 5301   9.499   8.689   5.710 -0.0172 -0.0089 -0.0475
  491CHOL    R5 5302   9.603   8.877   5.739 -0.0568  0.0321 -0.0854
  491CHOL    C1 5303   9.489   8.920   5.378 -0.2198 -0.0166 -0.0434
  491CHOL    C2 5304   9.465   9.009   5.016 -0.1853 -0.2574 -0.0955
  492CHOL   ROH 5305   9.532   4.305   6.910 -0.1464 -0.1540 -0.0191
  492CHOL    R1 5306   9.493   4.384   6.641 -0.0950  0.0152  0.0196
  492CHOL    R2 5307   9.626   4.597   6.528  0.0839 -0.0347  0.1171
  492CHOL    R3 5308   9.696   4.412   6.341 -0.0829 -0.0091  0.0273
  492CHOL    R4 5309   9.732   4.670   6.207  0.1387  0.0184  0.1476
  492CHOL    R5 5310   9.614   4.502   6.135 -0.0094  0.1565  0.0712
  492CHOL    C1 5311   9.859   4.540   5.844  0.0141  0.0733  0.0810
  492CHOL    C2 5312   9.585   4.582   5.482 -0.0832 -0.0018 -0.2443
